,Accessibility_Support,CreationDate,EditDate,GlobalID,Instructions,OBJECTID,Outside_FID,Same_Day_Results,State,Wheelchair_Accessible,agency,agencytype,agencyurl,appt_only,bulk_upload,call_first,comments,county,data_source,drive_through,end_date,facility_type,facilityid,filter,fine_print,fulladdr,health_dept_url,minimum_age_vaccine,municipality,name,numvehicles,offers_vaccine,operhours,phone,public_form,red_flag,referral_required,services_offered_onsite,start_date,status,take_home_test,test_processing,testcapacity,type_of_test,vaccine_url,vehicle_required,virtual_screening,vol_note
1373,,2021-01-15T23:34:54.641Z,2021-02-07T18:59:05.350Z,108c535a-0710-43fe-9526-04b7395f26b2,"To learn more about COVID-19 vaccine eligibility, visit <a href=""https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx"" target=""_blank"">https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx</a>.",47769.0,1041,No,TX,,,Private,http://www.kroger.com/stores/details/029/00391?cid=loc_02900391PP_gmb,Yes,1,,"Visit <a href=""https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b"" target=""_blank"">https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b</a> to see updated information about vaccine availability at this site and others in your area.",Denton,https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b,,1970-01-01T00:00:00Z,Retail,1041,,no,"4038 Old Denton Rd, Carrollton, TX",https://www.dshs.texas.gov/coronavirus/,,Carrollton,Kroger Pharmacy 460,,Yes,,(972) 512-3366,no,no,No,none,1970-01-01T00:00:00Z,Open,No,na,,none,https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx,,,
1374,,2021-01-15T23:34:55.532Z,2021-02-07T18:59:05.350Z,c7036eb1-d6b9-4d05-bc0e-a513b6e0dc29,"To learn more about COVID-19 vaccine eligibility, visit <a href=""https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx"" target=""_blank"">https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx</a>.",47774.0,1044,No,TX,,,Private,http://www.kroger.com/stores/details/035/00586?cid=loc_03500586PP_gmb,Yes,1,,"Visit <a href=""https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b"" target=""_blank"">https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b</a> to see updated information about vaccine availability at this site and others in your area.",Denton,https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b,,1970-01-01T00:00:00Z,Retail,1044,,no,"1592 S Loop 288, Denton, TX",https://www.dshs.texas.gov/coronavirus/,,Denton,Kroger Pharmacy 586,,Yes,,(940) 566-5252,no,no,No,none,1970-01-01T00:00:00Z,Open,No,na,,none,https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx,,,
1375,,2021-01-15T23:34:55.706Z,2021-02-07T18:59:05.350Z,214f559c-a989-45b6-90c6-9145a2f924fb,"To learn more about COVID-19 vaccine eligibility, visit <a href=""https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx"" target=""_blank"">https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx</a>.",47775.0,1045,No,TX,,,Private,http://www.kroger.com/stores/details/035/00492?cid=loc_03500492PP_gmb,Yes,1,,"Visit <a href=""https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b"" target=""_blank"">https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b</a> to see updated information about vaccine availability at this site and others in your area.",Dallas,https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b,,1970-01-01T00:00:00Z,Retail,1045,,no,"11925 Elam Rd, Balch Springs, TX",https://www.dshs.texas.gov/coronavirus/,,Balch Springs,Kroger Pharmacy 492,,Yes,,(972) 557-2567,no,no,No,none,1970-01-01T00:00:00Z,Open,No,na,,none,https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx,,,
1376,,2021-01-15T23:34:55.954Z,2021-02-07T18:59:05.350Z,ae22622e-e768-45a3-9317-8edf79801b15,"To learn more about COVID-19 vaccine eligibility, visit <a href=""https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx"" target=""_blank"">https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx</a>.",47776.0,1046,No,TX,,,Private,http://www.kroger.com/stores/details/035/00429?cid=loc_03500429PP_gmb,Yes,1,,"Visit <a href=""https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b"" target=""_blank"">https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b</a> to see updated information about vaccine availability at this site and others in your area.",Dallas,https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b,,1970-01-01T00:00:00Z,Retail,1046,,no,"2201 W Grauwyler Rd, Irving, TX",https://www.dshs.texas.gov/coronavirus/,,Irving,Kroger Pharmacy 429,,Yes,,(972) 790-5747,no,no,No,none,1970-01-01T00:00:00Z,Open,No,na,,none,https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx,,,
1377,,2021-01-15T23:34:56.454Z,2021-02-07T18:59:05.350Z,ba3c5e28-04b7-4861-9489-945fcc090dc7,"To learn more about COVID-19 vaccine eligibility, visit <a href=""https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx"" target=""_blank"">https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx</a>.",47779.0,1048,No,TX,,,Private,http://www.kroger.com/stores/details/035/00402?cid=loc_03500402PP_gmb,Yes,1,,"Visit <a href=""https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b"" target=""_blank"">https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b</a> to see updated information about vaccine availability at this site and others in your area.",Dallas,https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b,,1970-01-01T00:00:00Z,Retail,1048,,no,"3612 N Belt Line Rd, Irving, TX",https://www.dshs.texas.gov/coronavirus/,,Irving,Kroger Pharmacy 402,,Yes,,(972) 252-6450,no,no,No,none,1970-01-01T00:00:00Z,Open,No,na,,none,https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx,,,
1378,,2021-01-15T23:34:56.657Z,2021-02-07T18:59:05.350Z,d09e58a7-2b18-4cc0-8c33-acd7c07d7365,"To learn more about COVID-19 vaccine eligibility, visit <a href=""https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx"" target=""_blank"">https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx</a>.",47780.0,1049,No,TX,,,Private,http://www.kroger.com/stores/details/035/00213?cid=loc_03500213PP_gmb,Yes,1,,"Visit <a href=""https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b"" target=""_blank"">https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b</a> to see updated information about vaccine availability at this site and others in your area.",Dallas,https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b,,1970-01-01T00:00:00Z,Retail,1049,,no,"752 Wynnewood Village Shp Ctr, Dallas, TX",https://www.dshs.texas.gov/coronavirus/,,Dallas,Kroger Pharmacy 213,,Yes,,(214) 942-3191,no,no,No,none,1970-01-01T00:00:00Z,Open,No,na,,none,https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx,,,
1379,,2021-01-15T23:34:56.907Z,2021-02-07T18:59:05.350Z,c6ad8d7a-9377-4a2d-b1d8-82c025f483aa,"To learn more about COVID-19 vaccine eligibility, visit <a href=""https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx"" target=""_blank"">https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx</a>.",47781.0,1050,No,TX,,,Private,http://www.kroger.com/stores/details/034/00352?cid=loc_03400352PP_gmb,Yes,1,,"Visit <a href=""https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b"" target=""_blank"">https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b</a> to see updated information about vaccine availability at this site and others in your area.",Dallas,https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b,,1970-01-01T00:00:00Z,Retail,1050,,no,"4241 Capitol Ave, Dallas, TX",https://www.dshs.texas.gov/coronavirus/,,Dallas,Kroger Pharmacy 529,,Yes,,(972)338-3101,no,no,No,none,1970-01-01T00:00:00Z,Open,No,na,,none,https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx,,,
1380,,2021-01-15T23:34:58.048Z,2021-02-07T18:59:05.350Z,50d5f6a5-8724-4c02-98ca-10fff27abf6e,"To learn more about COVID-19 vaccine eligibility, visit <a href=""https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx"" target=""_blank"">https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx</a>.",47788.0,1054,No,TX,,,Private,http://www.kroger.com/stores/details/034/00744?cid=loc_03400744PP_gmb,Yes,1,,"Visit <a href=""https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b"" target=""_blank"">https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b</a> to see updated information about vaccine availability at this site and others in your area.",Dallas,https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b,,1970-01-01T00:00:00Z,Retail,1054,,no,"4142 Cedar Springs Rd, Dallas, TX",https://www.dshs.texas.gov/coronavirus/,,Dallas,Kroger Pharmacy 528,,Yes,,(214)599-9861,no,no,No,none,1970-01-01T00:00:00Z,Open,No,na,,none,https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx,,,
1381,,2021-01-15T23:34:58.563Z,2021-02-07T18:59:05.350Z,4790d2a1-1fab-4d65-8582-c628ab37e8ff,"To learn more about COVID-19 vaccine eligibility, visit <a href=""https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx"" target=""_blank"">https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx</a>.",47791.0,1056,No,TX,,,Private,http://www.kroger.com/stores/details/035/00577?cid=loc_03500577PP_gmb,Yes,1,,"Visit <a href=""https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b"" target=""_blank"">https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b</a> to see updated information about vaccine availability at this site and others in your area.",Dallas,https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b,,1970-01-01T00:00:00Z,Retail,1056,,no,"7505 N Macarthur Blvd, Irving, TX",https://www.dshs.texas.gov/coronavirus/,,Irving,Kroger Pharmacy 577,,Yes,,(972) 373-8158,no,no,No,none,1970-01-01T00:00:00Z,Open,No,na,,none,https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx,,,
1382,,2021-01-15T23:34:58.798Z,2021-02-07T18:59:05.350Z,7ca518ac-694c-444b-a524-14fb394a4951,"To learn more about COVID-19 vaccine eligibility, visit <a href=""https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx"" target=""_blank"">https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx</a>.",47792.0,1057,No,TX,,,Private,http://www.kroger.com/stores/details/035/00559?cid=loc_03500559PP_gmb,Yes,1,,"Visit <a href=""https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b"" target=""_blank"">https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b</a> to see updated information about vaccine availability at this site and others in your area.",Dallas,https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b,,1970-01-01T00:00:00Z,Retail,1057,,no,"1406 W Walnut St, Garland, TX",https://www.dshs.texas.gov/coronavirus/,,Garland,Kroger Pharmacy 559,,Yes,,(972) 494-3306,no,no,No,none,1970-01-01T00:00:00Z,Open,No,na,,none,https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx,,,
1383,,2021-01-15T23:34:59.001Z,2021-02-07T18:59:05.350Z,410c4657-2f50-40e0-be1e-ca60d020cd6c,"To learn more about COVID-19 vaccine eligibility, visit <a href=""https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx"" target=""_blank"">https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx</a>.",47793.0,1058,No,TX,,,Private,http://www.kroger.com/stores/details/035/00450?cid=loc_03500450PP_gmb,Yes,1,,"Visit <a href=""https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b"" target=""_blank"">https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b</a> to see updated information about vaccine availability at this site and others in your area.",Dallas,https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b,,1970-01-01T00:00:00Z,Retail,1058,,no,"3600 Gus Thomasson Road, Mesquite, TX",https://www.dshs.texas.gov/coronavirus/,,Mesquite,Kroger Pharmacy 450,,Yes,,(972) 270-2401,no,no,No,none,1970-01-01T00:00:00Z,Open,No,na,,none,https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx,,,
1384,,2021-01-15T23:35:01.910Z,2021-02-07T18:59:05.350Z,51782189-7c95-4c40-8395-8b0aa3c77885,"To learn more about COVID-19 vaccine eligibility, visit <a href=""https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx"" target=""_blank"">https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx</a>.",47808.0,1066,No,TX,,,Private,http://www.kroger.com/stores/details/035/00546?cid=loc_03500546PP_gmb,Yes,1,,"Visit <a href=""https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b"" target=""_blank"">https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b</a> to see updated information about vaccine availability at this site and others in your area.",Collin,https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b,,1970-01-01T00:00:00Z,Retail,1066,,no,"4851 Legacy Drive, Frisco, TX",https://www.dshs.texas.gov/coronavirus/,,Frisco,Kroger Pharmacy 546,,Yes,,(972) 377-0251,no,no,No,none,1970-01-01T00:00:00Z,Open,No,na,,none,https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx,,,
1385,,2021-01-15T23:35:02.254Z,2021-02-07T18:59:05.350Z,bc59e3bc-8986-4af7-9fbd-835d081e0ed0,"To learn more about COVID-19 vaccine eligibility, visit <a href=""https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx"" target=""_blank"">https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx</a>.",47809.0,1067,No,TX,,,Private,http://www.kroger.com/stores/details/035/00588?cid=loc_03500588PP_gmb,Yes,1,,"Visit <a href=""https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b"" target=""_blank"">https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b</a> to see updated information about vaccine availability at this site and others in your area.",Dallas,https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b,,1970-01-01T00:00:00Z,Retail,1067,,no,"9140 Forest Ln, Dallas, TX",https://www.dshs.texas.gov/coronavirus/,,Dallas,Kroger Pharmacy 588,,Yes,,(214) 221-0978,no,no,No,none,1970-01-01T00:00:00Z,Open,No,na,,none,https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx,,,
1386,,2021-01-15T23:35:03.189Z,2021-01-15T23:35:03.189Z,d1720475-03d3-47e6-b7ea-9b3d912d4eda,"To learn more about COVID-19 vaccine eligibility, visit <a href=""https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx"" target=""_blank"">https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx</a>.",47814.0,1070,No,TX,,,Private,http://www.kroger.com/stores/details/034/00395?cid=loc_03400395PP_gmb,Yes,1,,"Visit <a href=""https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b"" target=""_blank"">https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b</a> to see updated information about vaccine availability at this site and others in your area.",Harris,https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b,,1970-01-01T00:00:00Z,Retail,1070,,no,"360 Cypress Creek Pkwy, Houston, TX",https://www.dshs.texas.gov/coronavirus/,,Houston,Kroger Pharmacy 395,,Yes,,(281) 397-6622,no,no,No,none,1970-01-01T00:00:00Z,Open,No,na,,none,https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx,,,
1387,,2021-01-15T23:35:04.970Z,2021-01-15T23:35:04.970Z,b5f6cd66-c490-4d52-b880-10bcb78e8a81,"To learn more about COVID-19 vaccine eligibility, visit <a href=""https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx"" target=""_blank"">https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx</a>.",47823.0,1075,No,TX,,,Private,http://www.kroger.com/stores/details/011/00363?cid=loc_01100363PP_gmb,Yes,1,,"Visit <a href=""https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b"" target=""_blank"">https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b</a> to see updated information about vaccine availability at this site and others in your area.",Harris,https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b,,1970-01-01T00:00:00Z,Retail,1075,,no,"9919 Westheimer Elmside, Houston, TX",https://www.dshs.texas.gov/coronavirus/,,Houston,Kroger Pharmacy 363,,Yes,,(713) 532-5858,no,no,No,none,1970-01-01T00:00:00Z,Open,No,na,,none,https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx,,,
1388,,2021-01-15T23:35:05.188Z,2021-02-07T18:59:05.350Z,5aca47ce-5924-433f-b059-cd31d233904d,"To learn more about COVID-19 vaccine eligibility, visit <a href=""https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx"" target=""_blank"">https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx</a>.",47824.0,1076,No,TX,,,Private,http://www.kroger.com/stores/details/035/00590?cid=loc_03500590PP_gmb,Yes,1,,"Visit <a href=""https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b"" target=""_blank"">https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b</a> to see updated information about vaccine availability at this site and others in your area.",Tarrant,https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b,,1970-01-01T00:00:00Z,Retail,1076,,no,"1004 S Crowley Rd, Crowley, TX",https://www.dshs.texas.gov/coronavirus/,,Crowley,Kroger Pharmacy 590,,Yes,,(817) 297-0006,no,no,No,none,1970-01-01T00:00:00Z,Open,No,na,,none,https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx,,,
1389,,2021-01-15T23:35:05.470Z,2021-02-07T18:59:05.350Z,055dfb17-2837-4a8e-b5ee-02bf45255975,"To learn more about COVID-19 vaccine eligibility, visit <a href=""https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx"" target=""_blank"">https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx</a>.",47825.0,1077,No,TX,,,Private,http://www.kroger.com/stores/details/035/00536?cid=loc_03500536PP_gmb,Yes,1,,"Visit <a href=""https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b"" target=""_blank"">https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b</a> to see updated information about vaccine availability at this site and others in your area.",Tarrant,https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b,,1970-01-01T00:00:00Z,Retail,1077,,no,"6650 N Beach, Fort Worth, TX",https://www.dshs.texas.gov/coronavirus/,,Fort Worth,Kroger Pharmacy 536,,Yes,,(817) 788-1757,no,no,No,none,1970-01-01T00:00:00Z,Open,No,na,,none,https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx,,,
1390,,2021-01-15T23:35:06.676Z,2021-02-07T18:59:05.350Z,d7cbe2d3-71a0-49f6-91b2-c9f3bdae2340,"To learn more about COVID-19 vaccine eligibility, visit <a href=""https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx"" target=""_blank"">https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx</a>.",47830.0,1080,No,TX,,,Private,http://www.kroger.com/stores/details/035/00530?cid=loc_03500530PP_gmb,Yes,1,,"Visit <a href=""https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b"" target=""_blank"">https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b</a> to see updated information about vaccine availability at this site and others in your area.",Tarrant,https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b,,1970-01-01T00:00:00Z,Retail,1080,,no,"1653 Basswood Blvd, Fort Worth, TX",https://www.dshs.texas.gov/coronavirus/,,Fort Worth,Kroger Pharmacy 530,,Yes,,(682) 316-6387,no,no,No,none,1970-01-01T00:00:00Z,Open,No,na,,none,https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx,,,
1391,,2021-01-15T23:35:07.470Z,2021-02-07T18:59:05.350Z,6386e339-b4b2-4f1c-93c6-605b0a7783fd,"To learn more about COVID-19 vaccine eligibility, visit <a href=""https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx"" target=""_blank"">https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx</a>.",47835.0,1083,No,TX,,,Private,http://www.kroger.com/stores/details/035/00538?cid=loc_03500538PP_gmb,Yes,1,,"Visit <a href=""https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b"" target=""_blank"">https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b</a> to see updated information about vaccine availability at this site and others in your area.",Tarrant,https://tdem.maps.arcgis.com/apps/webappviewer/index.html?id=3700a84845c5470cb0dc3ddace5c376b,,1970-01-01T00:00:00Z,Retail,1083,,no,"2350 Se Green Oaks Blvd, Arlington, TX",https://www.dshs.texas.gov/coronavirus/,,Arlington,Kroger Pharmacy 538,,Yes,,(817) 419-0312,no,no,No,none,1970-01-01T00:00:00Z,Open,No,na,,none,https://www.dshs.state.tx.us/coronavirus/immunize/vaccine.aspx,,,
